Primary Song Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Alternative Title,General Summary,Main Location,Composer (if known),Top-Level Identifier,Related Songs,Refs,LV Version Identifier,Version Title,Version Alternative Title,Version Summary,LanguageEnglish,LanguageGaelic,LanguageScots,LanguageOther,LV Singer ID,Singer First Name,Singer Surname,Singer Native Area,Singer Native Latitude,Singer Native Longitude,Singer Other Area,Singer Other Latitude,Singer Other Longitude,Collector,Date Collected,Source,Location 1,Loc. 1 Lat.,Loc. 1 Long.,Location 2,Loc. 2 Lat.,Loc. 2 Long.,Location 3,Loc. 3 Lat.,Loc. 3 Long.,Roud,Greig-Duncan,Child,Laws,ItemNote,Hyperlink,Tag cloud,Add lyrics,Photo?
The Cruel Mother,,Infanticide ballad in which a mother kills her newborn babies. Their ghosts later appear and condemn her to Hell.,,,LV002,,,LV002.013,The Cruel Mother,,"In this ballad, a young woman kills her two babies straight after their birth, then returns to her father's hall. She later sees two children playing ball, and tells them if they were hers she would give them bread and wine. They reveal themselves to be the ghosts of the two murdered children; they are in Heaven, but she will be going to Hell.",FALSE,FALSE,TRUE,FALSE,ID027,Lizzie Ann,Higgins,Aberdeen,57.149717,-2.094278,,,,Stephanie Smith Perrin,1973.08.06,School of Scottish Studies Sound Archive SA1973.151.A3,Aberdeen,57.149717,-2.094278,,,,,,,9,193; 194; 1910,20,,"7 verses of 4 lines (couplets with interlinear refrain).

See:
Greig-Duncan vol. 2, pp. 31-35
'Scotland Sings' (E. MacColl, 1953) p. 7
'Traveller's Joy' (M. Yates, 2006) pp. 58-59
'Scottish Ballads' (E. Lyle, 1994) pp. 248-249
Ord pp. 459-460
'Ballads of Scotland' vol. 2 (W.E. Aytoun, 1858) pp. 366-368
'Minstrelsy Ancient & Modern' (W. Motherwell, 1827) pp. 161-162
'Traditional Ballad Airs' vol. 1 (W. Christie, 1876) pp. 106-107
'Everyman's Book of British Ballads' (R. Palmer, 1980) pp. 54-55
'Ancient Scottish Ballads' (G. R. Kinloch, 1827) pp. 44-48, 272
'Ancient & Modern Scottish Songs' vol. 2 (D. Herd, 1869/1973) pp. 237-238
'Last Leaves of Traditional Ballads' (A. Keith, G. Greig, 1925) pp. 21-23
'Ancient Ballads and Songs' vol. 2 (P. Buchan, 1828) pp. 207-209, 211-214
'The Scots Musical Museum' vol. 4 (J. Johnson, R. Burns, 1853) p. 331, no. 320
'Andrew Crawfurd's Collection of Ballads & Songs' vol. 1 (E. Lyle, 1975) pp. 36-38
'Andrew Crawfurd's Collection of Ballads & Songs' vol. 2 (E. Lyle, 1996) pp. 92-94
'Traditional Tunes of the Child Ballads' vol. 1 (B. H. Bronson, F. J. Child, 1959) pp. 276-296",http://www.tobarandualchais.co.uk/fullrecord/28692/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.001,Lord Ronald,,"This song is about a young man poisoned by his sweetheart. He leaves his sweetheart a halter to hang herself with.

John Argo had this song from his mother.",FALSE,FALSE,TRUE,FALSE,ID004,John,Argo,"Maud, New Deer ",57.522735,-2.129582,,,,Hamish Henderson,1952.01,School of Scottish Studies Sound Archive SA1952.21.A8,"Maud, New Deer ",57.522735,-2.129582,,,,,,,10,209,12,,"Text and music transcribed in School of Scottish Studies. 3 verses. This version has just enough verses to convey the plot.

Gavin Greig was John Argo's wife's grandfather, but Argo's versions are quite independent of Greig's, although he used Greig's 'Folk-song of the North-East' to remind himself of verses.

See:
Greig-Duncan vol. 2, pp. 60-65
Ord pp. 458-459",http://www.tobarandualchais.co.uk/fullrecord/19671/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.002,Lord Randal,,"Lord Ronald returns home feeling ill, his mother asks where he has been, and he says he has dined with his true love. She asks what he ate; he says small, black-backed, speckled-bellied fishes caught from his father's black ditches. His bloodhounds have also eaten the fish and died, and his mother says he is poisoned. He leaves his house and land to his father and brother, to his sister his gold box, and to his true love a rope and halter to hang her.",FALSE,FALSE,TRUE,FALSE,ID052,Willie,Mathieson,"Ellon, Aberdeenshire",57.364597,-2.072972,,,,Hamish Henderson,1953.01,School of Scottish Studies Sound Archive SA1952.12.B1 (B10),"Ellon, Aberdeenshire",57.364597,-2.072972,,,,,,,10,209,12,,"Text transcribed in School of Scottish Studies. 11 verses. The text in Willie Mathieson's MS appears to have been copied from Roberts, 'Legendary Ballads', but his sung text is modified by recollections of an orally obtained text, which he got with the tune 'Villikins'. 

This ballad has been collected as far east as Slovakia, as far north as Sweden, as far south as Calabria and as far west as British Columbia. It was first seen in print almost 500 hundred years ago on a broadside in Verona as 'L'Avvelenato', a traditional Piedmontese poem.

See:
Greig-Duncan vol. 2, pp. 60-65 
Willie Mathieson's MSS II:110",http://www.tobarandualchais.co.uk/fullrecord/18167/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.003,Lord Randal,,"Ballad in which Lord Ronald is poisoned by his sweetheart and dies. 

Elsie Morrison got the song from her father.",TRUE,FALSE,TRUE,FALSE,ID062,Elsie,Morrison,"Nether Dallachy, Spey Bay, Moray",57.659655,-3.074153,,,,Hamish Henderson,1956.04,School of Scottish Studies Sound Archive SA1956.40.4,"Nether Dallachy, Spey Bay, Moray",57.659655,-3.074153,,,,,,,10,209,12,,"5 verses. 'Lord Ronald', short version of Child 12, 'Lord Randal'.",http://www.tobarandualchais.co.uk/fullrecord/20019/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.004,Lord Ronald,,"A fragment of the ballad 'Lord Ronald' in which the titular character has been poisoned by his sweetheart, and will soon die.",TRUE,FALSE,FALSE,FALSE,ID064,Agnes,Napier,Stonehaven,56.963661,-2.209288,,,,Hamish Henderson,1963,School of Scottish Studies Sound Archive SA1963.82.B5,Stonehaven,56.963661,-2.209288,,,,,,,10,209,12,,,http://www.tobarandualchais.co.uk/fullrecord/13333/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.005,Lord Randall,,"Lord Donald tells his mother that he has been out courting but feels ill. She asks what he wants for supper. He says he has supped. She asks him what he had, and he says small fishes. She asks what the fish were like, and he says they had black backs and speckled bellies. She tells him he has been poisoned, and asks what he will leave to his father. He says he will leave him his houses and land. She asks what he will leave to his true love, and he says the tow and halter to hang on the tree for poisoning him.",TRUE,FALSE,TRUE,FALSE,ID072,Jeannie,Robertson,Aberdeen,57.149717,-2.094278,,,,Hamish Henderson,1957,School of Scottish Studies Sound Archive SA1957.44.B3,Aberdeen,57.149717,-2.094278,,,,,,,10,209,12,,15 verses. Murder ballad with testament verses.,http://www.tobarandualchais.co.uk/fullrecord/34221/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.006,Lord Donald,,"His mother asks Lord Donald where he has been. He says he has been to his sweetheart and he is feeling ill. She asks where he went for supper. He says to his true love. She asks what he ate. He says three small fishes. She asks their colour. He says black backed and speckled bellied. She asks where the lover got the fishes. He says from hedges and ditches. She fears he has been poisoned and he agrees. She asks what he will leave to her. He says his gold and silver. To his father, he will leave his hounds and lands, to his brother, his steeds and stable. She asks what he will leave his sweetheart and he says the rope and the gallows.

Stanley Robertson had the words from his mother and the tune from his aunt, Jeannie Robertson. His mother told him that Lord Donald's lover was involved in the black arts and poisoned him for practice.",TRUE,FALSE,TRUE,FALSE,ID075,Stanley,Robertson,Aberdeen,57.149717,-2.094278,,,,Barbara McDermitt,1980.03.01,School of Scottish Studies Sound Archive SA1980.53.6,Aberdeen,57.149717,-2.094278,,,,,,,10,209,12,,"18 verses.

See:
Greig-Duncan vol. 2, pp. 60-65 
Ord pp. 458-459",http://www.tobarandualchais.co.uk/fullrecord/38234/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.007,Lord Randall,,"In this ballad, a dialogue between Lord Ronald and his mother reveals he has been poisoned by his sweetheart and will die. His mother asks what he will leave to his father, and he replies ""my steeds and broadswords""; likewise, to his brother he leaves his houses and lands, and his sister his gold jewellery. To his sweetheart however, he will leave a ""cup of cold water and poison"".

Maggie Stewart learned the song from her late brother William.",TRUE,FALSE,TRUE,FALSE,ID088,Maggie,Stewart,Banchory,57.053856,-2.49096,,,,Hamish Henderson,1954.08,School of Scottish Studies Sound Archive SA1954.95.B5,Banchory,57.053856,-2.49096,,,,,,,10,209,12,,"11 verses of 4 lines.

See:
Greig-Duncan vol. 2, pp. 60-65
'Tocher' 43 (1991) pp. 14-17
'Tocher' 14 (1974) pp. 222-223
'Come Gie's a Sang' (S. Douglas, 1995) p.15
'Scotland Sings' (E. MacColl, 1953) pp. 13-14
'Scottish Ballads' (E. Lyle, 1994) pp. 257-258
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 458-459
'The Scottish Ballads' (R. Chambers, 1829) pp. 323-325
'Book of Scottish Ballads' (A. Whitelaw, 1845) pp. 238-240
'Ancient Scottish Ballads' (G. R. Kinloch, 1827) pp. 109-115
'Popular Rhymes of Scotland' (R. Chambers, 1826) pp. 295-296
'Ballads of Scotland' vol. 2 (W. E. Aytoun, 1858) pp. 124-125	
'The Scotish Minstrel' vol. 3 (R. A. Smith, 1821-24) pp. 58-59
'Sam Henry's Songs of the People' (G. Huntington, 1990) p. 415	
'Ancient Ballads and Songs' vol. 2 (P. Buchan, 1828) pp. 170-171
'Last Leaves of Traditional Ballads' (A. Keith, G. Greig, 1925) pp. 13-15
'The Scots Musical Museum' vol. 4 (J. Johnson, R. Burns, 1853) p. 337
(no.327)
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger,
1977) pp. 54-57
'Folk-Song of the North-East' (G. Greig, K. Goldstein& A. Argo, 1963
reprint) art. CXII
'Traditional Tunes of the Child Ballads' vol. 1 (B. H. Bronson & F. J.
Child, 1959) pp. 191-225",http://www.tobarandualchais.co.uk/fullrecord/10452/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.008,Lord Randal,,"A version of the traditional ballad 'Lord Randal' adapted to suit an audience of children. In the normal ballad, a young man is poisoned by his sweetheart and will die. In this version, the tragedy is played down and the singers emphasise the ghoulish elements (eating snakes) and actions the children find funny (e.g. being sick).",TRUE,FALSE,TRUE,FALSE,ID094,Artie,Trezise,St Andrews,56.339316,-2.7965,Kingskettle,56.262899,-3.113517,Stephanie Smith Perrin,1987.10.21,School of Scottish Studies Sound Archive SA1987.101,St Andrews,56.339316,-2.7965,Kingskettle,56.262899,-3.113517,,,,10,209,12,,Accordion accompaniment. Recorded at a 'Singing Kettle' show for children.,http://www.tobarandualchais.co.uk/fullrecord/87285/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.009,Lord Ronald,,"In this ballad, a dialogue between Lord Ronald and his mother reveals he has been poisoned by his sweetheart and will die. He leaves instructions for dividing his possessions among his family.

Betsy Whyte does not recall the end of the song, except that Lord Ronald's sweetheart is put to death.",FALSE,FALSE,TRUE,FALSE,ID096,Betsy,Whyte,"Montrose, Angus",56.706922,-2.466115,,,,Unknown (male),1987.06.02,School of Scottish Studies Sound Archive SA1987.127,"Montrose, Angus",56.706922,-2.466115,,,,,,,10,209,12,,"Melody a variant on 'When She Cam Ben She Bobbit', also known as 'The Laird o Cockpen'.",http://www.tobarandualchais.co.uk/fullrecord/82952/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.010,Lord Ronald,,"Hamish Henderson pays tribute to singer Jessie Murray, who had died ten days before this recording. He introduces sixteen-year-old Arthur Argo singing the widespread ballad 'Lord Ronald', pointing out that Arthur's tune, more usually associated with lighter songs, is noble and fitting.

In the ballad, Lord Ronald's mother asks where he has been. He says he has been wandering, and is weary and must lie down. She asks if he has had supper, and he says he has. She asks what he ate, and he says small fishes. She asks what the fishes were like, and he says yellow-backed with speckled bellies. She says he has been poisoned. She asks what he will leave to various people, and he says houses and land to his father, his purse and his money to his mother, his horses and stables to his brother, and his gold watch and chain to his sister. To his sweetheart he will leave the tow and halter to hang her on the tree for poisoning him.",TRUE,FALSE,FALSE,FALSE,ID003,Arthur,Argo,Aberdeen,57.149717,-2.094278,,,,Hamish Henderson,1952.08,School of Scottish Studies Sound Archive SA1952.40.A4,Aberdeen,57.149717,-2.094278,,,,,,,10,209,12,,"Text transcribed in the School of Scottish Studies. 10 verses. Murder ballad. Tune 'Villikins and his Dinah'.

See:
Greig-Duncan vol. 2, pp. 60-65 
Ord pp. 458-459",http://www.tobarandualchais.co.uk/fullrecord/49094/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.011,Lord Ronald,,"A fragment of the ballad, 'Lord Ronald', from Speyside:

""Oh whaur hae ye been, Lord Ronald my son?
Oh whaur hae ye been, my gallant young man?
It's I hae been tae the wild wid [wood], mither mak my bed soon [sound]
For I'm weary wi hunting and I fain would lie doon.""",FALSE,FALSE,TRUE,FALSE,ID022,Hamish,Henderson,"Blairgowrie, Perthshire",56.588823,-3.345894,,,,Hamish Henderson & Jean Ritchie,1953.09,School of Scottish Studies Sound Archive SA1953.199.12,"Blairgowrie, Perthshire",56.588823,-3.345894,,,,,,,10,209,12,,"1 verse of 4 lines. A version of 'Lord Randal'. In complete versions of this ballad, a dialogue between Lord Ronald and his mother reveals he has been poisoned by his sweetheart and will die. He bequeaths his most valuable possessions to his father, brother and sister; to his sweetheart however, he leaves only the means to die (by execution or by taking her own life).

See:
Greig-Duncan vol. 2, pp .60-65
'Tocher' 14 (1974) pp. 222-223
'Tocher' 43 (1991) pp. 14-17
'Come Gie's a Sang' (S. Douglas, 1995) p. 15
'Scotland Sings' (E. MacColl, 1953) pp. 13-14
'Scottish Ballads' (E. Lyle, 1994) pp. 257-258
Ord pp. 458-459
'The Scottish Ballads' (R. Chambers, 1829) pp. 323-325
'Book of Scottish Ballads' (A. Whitelaw, 1845) pp. 238-240
'Ancient Scottish Ballads' (G. R. Kinloch, 1827) pp. 109-115
'Popular Rhymes of Scotland' (R. Chambers, 1826) pp. 295-296
'Ballads of Scotland' vol. 2 (W. E. Aytoun, 1858) pp. 124-125	
'The Scotish Minstrel' vol. 3 (R. A. Smith, 1821-24) pp. 58-59
'Sam Henry's Songs of the People' (G. Huntington, 1990) p. 415	
'Ancient Ballads and Songs' vol. 2 (P. Buchan, 1828) pp. 170-171
'Last Leaves of Traditional Ballads' (A. Keith, G. Greig, 1925) pp. 13-15
'The Scots Musical Museum' vol. 4 (J. Johnson, R. Burns, 1853) p. 337, no. 327
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 54-57
'Folk-Song of the North-East' (G. Greig, K. Goldstein, A. Argo, 1963 reprint) art. CXII
'Traditional Tunes of the Child Ballads' vol. 1 (B. H. Bronson, F. J. Child, 1959) pp. 191-225",http://www.tobarandualchais.co.uk/fullrecord/27815/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.012,Lord Ronald,,"A fragment of the ballad 'Lord Ronald' in which the titular character has been poisoned by his sweetheart, and will soon die.

Lizzie Higgins does not sing this song in folk clubs, as she thinks people associate it with her mother, Jeannie Robertson, and do not appreciate Lizzie singing it herself.",FALSE,FALSE,TRUE,FALSE,ID027,Lizzie Ann,Higgins,Aberdeen,57.149717,-2.094278,,,,Ailie Edmunds Munro,1970.01,School of Scottish Studies Sound Archive SA1970.20.B4,Aberdeen,57.149717,-2.094278,,,,,,,10,209,12,,"2 verses of 4 lines.

See:
'Tocher' 14 (1974) pp. 222-223; 43 (1991) pp. 14-17
Greig-Duncan vol. 2, pp. 60-65, no. 209
'Come Gie's a Sang' (S. Douglas, 1995) p. 15
'Scotland Sings' (E. MacColl, 1953) pp. 13-14
'Scottish Ballads' (E. Lyle, 1994) pp. 257-258
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 458-459
'The Scottish Ballads' (R. Chambers, 1829) pp. 323-325
'Book of Scottish Ballads' (A. Whitelaw, 1845) pp. 238-240
'Ancient Scottish Ballads' (G. R. Kinloch, 1827) pp. 109-115
'Popular Rhymes of Scotland' (R. Chambers, 1826) pp. 295-296
'Ballads of Scotland' vol. 2 (W. E. Aytoun, 1858) pp. 124-125	
'The Scotish (sic) Minstrel' vol. 3 (R. A. Smith, 1821-24) pp. 58-59
'Sam Henry's Songs of the People' (G. Huntington, 1990) p. 415	
'Ancient Ballads and Songs' vol. 2 (P. Buchan, 1828) pp. 170-171
'Last Leaves of Traditional Ballads' (A. Keith & G. Greig, 1925) pp. 13-15
'The Scots Musical Museum' vol. 4 (J. Johnson & R. Burns, 1853) p. 337, no. 327
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 54-57
'Folk-Song of the North-East' (G. Greig, K. Goldstein & A. Argo, 1963 reprint) art. CXII
'Traditional Tunes of the Child Ballads' vol. 1 (B. H. Bronson & F. J. Child, 1959) pp. 191-225",http://www.tobarandualchais.co.uk/fullrecord/65572/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.013,Lord Roland,,"Young Roland returns home seeking his bed as he feels unwell. His mother asks what he has eaten and he says fish. His mother asks what the fish were like. He says black-backed and grey-bellied, and they both conclude he has been poisoned. He will leave to his sister his stables and horses, to his mother his lands and money, and to his sweetheart a rope and a halter to hang her for poisoning.",FALSE,FALSE,TRUE,FALSE,ID028,Margaret,Holms,Aberdeen,57.149717,-2.094278,,,,Hamish Henderson,1953,School of Scottish Studies Sound Archive SA1953.187.2,Aberdeen,57.149717,-2.094278,,,,,,,10,209,12,,Text transcribed in School of Scottish Studies. 8 verses. Tune is 'Vilikins'.,http://www.tobarandualchais.co.uk/fullrecord/14354/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.014,Lord Randal,,"Discussion of the ballad 'Lord Ronald', in which the protagonist is poisoned with eels by his sweetheart. Jeemsie Laurenson sings the local version, 'Lord Randal', and speculates on whether the melody is a true Shetland tune or a version of a tune from further south. He prefers the Shetland version.",TRUE,FALSE,TRUE,FALSE,ID034,James,Laurenson,"Fetlar, Shetland",60.616667,-0.866667,,,,Alan J. Bruford,1970.09.22,School of Scottish Studies Sound Archive SA1970.246,"Fetlar, Shetland",60.616667,-0.866667,,,,,,,10,209,12,,,http://www.tobarandualchais.co.uk/fullrecord/68069/1,,,
Lord Randal,,A dialogue between Lord Randal and his mother revealing he has been poisoned by his sweetheart and will die.,,,LV003,,,LV003.015,Lord Randal,,"In this ballad, a dialogue between Lord Randal and his mother reveals he has been poisoned by his sweetheart and will die: his sweetheart fed him eels boiled in broo [broth], which his bloodhound also ate; the dog later swelled and died. After answering each of his mother's questions, he asks to rest. His mother asks what he will leave to his brother, and he replies his horse and saddle. To his sweetheart however, he will leave a rope and halter to hang her for poisoning him.

Ewan MacColl likens the dialogue in this kind of folk song to the question and answer device commonly found in Greek tragedies (stichomythia). He learned this song from his mother.",FALSE,FALSE,TRUE,FALSE,ID043,Ewan,MacColl,"Salford, Greater Manchester",53.488465,-2.298297,,,,Hamish Henderson,1953,School of Scottish Studies Sound Archive SA1953.240.A3,"Salford, Greater Manchester",53.488465,-2.298297,,,,,,,10,209,12,,"7 verses of 4 lines. Recorded at the 3rd People's Festival Ceilidh in Edinburgh in 1953.

See:
Greig-Duncan vol. 2, pp. 60-65
'Tocher' 14 (1974) pp. 222-223
'Tocher' 43 (1991) pp. 14-17
'Come Gie's a Sang' (S. Douglas, 1995) p. 15
'Scotland Sings' (E. MacColl, 1953) pp. 13-14
'Scottish Ballads' (E. Lyle, 1994) pp. 257-258
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 458-459
'The Scottish Ballads' (R. Chambers, 1829) pp. 323-325
'Book of Scottish Ballads' (A. Whitelaw, 1845) pp. 238-240
'Ancient Scottish Ballads' (G. R. Kinloch, 1827) pp. 109-115
'Popular Rhymes of Scotland' (R. Chambers, 1826) pp. 295-296
'Ballads of Scotland' vol. 2 (W. E. Aytoun, 1858) pp. 124-125	
'The Scotish [sic] Minstrel' vol. 3 (R. A. Smith, 1821-24) pp. 58-59
'Sam Henry's Songs of the People' (G. Huntington, 1990) p. 415	
'Ancient Ballads and Songs' vol. 2 (P. Buchan, 1828) pp. 170-171
'Last Leaves of Traditional Ballads' (A. Keith, G. Greig, 1925) pp. 13-15
'The Scots Musical Museum' vol. 4 (J. Johnson, R. Burns, 1853) p. 337, no. 327
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 54-57
'Folk-Song of the North-East' (G. Greig, K. Goldstein, A. Argo, 1963 reprint) art. CXII
'Traditional Tunes of the Child Ballads' vol. 1 (B. H. Bronson, F. J. Child, 1959) pp. 191-225",http://www.tobarandualchais.co.uk/fullrecord/34229/1,,,
